num_frames_clust,time_clust,num_frames_just,time_just,time_slice
3.03125,0.0016056001186370405,1.3125,0.001534402370452825,16
3.439253368676828,0.001384373713940537,1.2920256240335763,0.0010820768093835846,128
3.664540927753997,0.0013744263729382564,1.3668210011356687,0.0010974485301196138,256
3.9149032550313856,0.0013597817094797792,1.4285252054617226,0.0010962372558105471,1024
4.057539682539683,0.001349921500872003,1.4086681547619047,0.001074145488913994,2048
4.156977908296069,0.0013463907707105401,1.3953814322899285,0.0010626815408139555,3016
